sale_id,date,medication,category,unit,quantity_sold,unit_price,payment_method,total_price
1221,2025-04-14,Vitamin D3 1000IU,Cardiovascular,Strip,21,184.22,UPI,3868.62
1271,2025-04-14,Metformin 500mg,Cardiovascular,Strip,21,138.92,Cash,2917.32
1358,2025-04-14,Cetirizine 10mg,Allergy,Bottle,4,165.35,Insurance,661.4
1426,2025-04-14,Atorvastatin 10mg,Thyroid,Strip,11,215.32,Insurance,2368.52
1438,2025-04-14,Amlodipine 5mg,Pain Relief,Tab,13,58.85,UPI,765.05
1585,2025-04-14,Metformin 500mg,Antibiotics,Capsule,20,242.67,Insurance,4853.4
1722,2025-04-14,Atorvastatin 10mg,Antibiotics,Tab,7,188.62,Cash,1320.34
1734,2025-04-14,Omeprazole 20mg,Gastrointestinal,Vial,24,90.24,Insurance,2165.76
1766,2025-04-14,Cetirizine 10mg,Vitamins & Supplements,Capsule,10,76.64,Cash,766.4
1771,2025-04-14,Ibuprofen 400mg,Gastrointestinal,Bottle,4,146.87,Cash,587.48
1819,2025-04-14,Amlodipine 5mg,Vitamins & Supplements,Strip,18,219.05,Insurance,3942.9
1882,2025-04-14,Atorvastatin 10mg,Pain Relief,Strip,5,186.65,UPI,933.25
1925,2025-04-14,Pantoprazole 40mg,Vitamins & Supplements,Tab,20,44.98,UPI,899.6
1947,2025-04-14,Levothyroxine 50mcg,Gastrointestinal,Capsule,17,193.2,Cash,3284.4
1989,2025-04-14,Amlodipine 5mg,Thyroid,Strip,10,117.53,Cash,1175.3
384,2025-04-15,Levothyroxine 50mcg,Thyroid,Tab,21,188.28,Cash,3953.88
412,2025-04-15,Cetirizine 10mg,Vitamins & Supplements,Bottle,10,26.72,Cash,267.2
441,2025-04-15,Cetirizine 10mg,Pain Relief,Vial,3,162.55,UPI,487.65
451,2025-04-15,Metformin 500mg,Antibiotics,Bottle,21,27.81,Card,584.01
471,2025-04-15,Omeprazole 20mg,Pain Relief,Vial,10,106.09,Cash,1060.9
509,2025-04-15,Paracetamol 500mg,Thyroid,Capsule,24,77.03,Card,1848.72
613,2025-04-15,Atorvastatin 10mg,Allergy,Strip,3,214.71,UPI,644.13
678,2025-04-15,Pantoprazole 40mg,Pain Relief,Bottle,3,217.8,Insurance,653.4
797,2025-04-15,Vitamin D3 1000IU,Gastrointestinal,Vial,4,186.77,UPI,747.08
929,2025-04-15,Vitamin D3 1000IU,Diabetes,Tab,2,95.14,Insurance,190.28
991,2025-04-15,Amoxicillin 500mg,Allergy,Strip,19,18.18,Cash,345.42
1119,2025-04-15,Azithromycin 500mg,Cardiovascular,Strip,15,37.35,Cash,560.25
1166,2025-04-15,Cetirizine 10mg,Antibiotics,Strip,4,79.4,Insurance,317.6
1460,2025-04-15,Atorvastatin 10mg,Antibiotics,Bottle,2,239.01,Card,478.02
1498,2025-04-15,Pantoprazole 40mg,Pain Relief,Strip,15,222.25,UPI,3333.75
1502,2025-04-15,Amlodipine 5mg,Diabetes,Strip,22,150.09,UPI,3301.98
1616,2025-04-15,Azithromycin 500mg,Diabetes,Bottle,5,111.54,Cash,557.7
1653,2025-04-15,Paracetamol 500mg,Diabetes,Bottle,19,137.7,Cash,2616.3
1711,2025-04-15,Pantoprazole 40mg,Cardiovascular,Vial,14,183.13,UPI,2563.82
1729,2025-04-15,Azithromycin 500mg,Vitamins & Supplements,Capsule,24,71.33,UPI,1711.92
1777,2025-04-15,Vitamin D3 1000IU,Cardiovascular,Bottle,8,177.37,UPI,1418.96
1966,2025-04-15,Metformin 500mg,Allergy,Bottle,22,180.5,Card,3971.0
44,2025-04-16,Paracetamol 500mg,Vitamins & Supplements,Strip,9,170.18,Insurance,1531.62
70,2025-04-16,Levothyroxine 50mcg,Allergy,Tab,1,187.67,Card,187.67
75,2025-04-16,Amoxicillin 500mg,Gastrointestinal,Bottle,16,171.48,Insurance,2743.68
110,2025-04-16,Omeprazole 20mg,Allergy,Strip,23,66.63,Insurance,1532.49
166,2025-04-16,Vitamin D3 1000IU,Allergy,Bottle,10,187.83,Cash,1878.3
427,2025-04-16,Amoxicillin 500mg,Pain Relief,Capsule,21,217.54,Card,4568.34
475,2025-04-16,Azithromycin 500mg,Cardiovascular,Tab,15,106.72,Cash,1600.8
552,2025-04-16,Omeprazole 20mg,Gastrointestinal,Vial,8,232.85,Card,1862.8
582,2025-04-16,Amoxicillin 500mg,Allergy,Capsule,6,16.11,Insurance,96.66
610,2025-04-16,Azithromycin 500mg,Thyroid,Vial,5,32.77,Card,163.85
757,2025-04-16,Metformin 500mg,Diabetes,Tab,15,17.54,UPI,263.1
788,2025-04-16,Vitamin D3 1000IU,Thyroid,Tab,2,33.13,Card,66.26
864,2025-04-16,Cetirizine 10mg,Vitamins & Supplements,Bottle,24,74.97,Insurance,1799.28
878,2025-04-16,Azithromycin 500mg,Thyroid,Vial,21,192.11,UPI,4034.31
935,2025-04-16,Cetirizine 10mg,Allergy,Strip,10,225.51,Insurance,2255.1
952,2025-04-16,Atorvastatin 10mg,Cardiovascular,Strip,16,77.04,Cash,1232.64
1025,2025-04-16,Paracetamol 500mg,Cardiovascular,Tab,1,81.48,UPI,81.48
1081,2025-04-16,Metformin 500mg,Antibiotics,Bottle,19,120.92,Card,2297.48
1129,2025-04-16,Azithromycin 500mg,Pain Relief,Capsule,3,234.33,Card,702.99
1132,2025-04-16,Amoxicillin 500mg,Gastrointestinal,Capsule,10,55.01,Card,550.1
1146,2025-04-16,Paracetamol 500mg,Cardiovascular,Vial,5,74.6,Insurance,373.0
1164,2025-04-16,Paracetamol 500mg,Thyroid,Tab,3,200.5,Card,601.5
1168,2025-04-16,Pantoprazole 40mg,Diabetes,Bottle,13,115.46,UPI,1500.98
1200,2025-04-16,Levothyroxine 50mcg,Antibiotics,Strip,24,21.71,UPI,521.04
1202,2025-04-16,Paracetamol 500mg,Allergy,Capsule,6,97.15,Cash,582.9
1205,2025-04-16,Omeprazole 20mg,Allergy,Bottle,10,95.38,Cash,953.8
1284,2025-04-16,Amlodipine 5mg,Pain Relief,Vial,18,192.65,Cash,3467.7
1377,2025-04-16,Atorvastatin 10mg,Allergy,Strip,6,185.84,Insurance,1115.04
1396,2025-04-16,Omeprazole 20mg,Gastrointestinal,Bottle,23,240.92,UPI,5541.16
1424,2025-04-16,Pantoprazole 40mg,Antibiotics,Bottle,5,84.0,Card,420.0
1435,2025-04-16,Metformin 500mg,Gastrointestinal,Capsule,21,49.52,Cash,1039.92
1458,2025-04-16,Amlodipine 5mg,Vitamins & Supplements,Strip,12,31.54,Insurance,378.48
1469,2025-04-16,Omeprazole 20mg,Antibiotics,Capsule,5,110.23,Insurance,551.15
1514,2025-04-16,Paracetamol 500mg,Allergy,Vial,16,219.75,Insurance,3516.0
1595,2025-04-16,Levothyroxine 50mcg,Gastrointestinal,Bottle,15,229.73,Insurance,3445.95
1638,2025-04-16,Amoxicillin 500mg,Cardiovascular,Bottle,5,180.75,Cash,903.75
1644,2025-04-16,Azithromycin 500mg,Thyroid,Strip,2,110.09,Cash,220.18
1681,2025-04-16,Vitamin D3 1000IU,Diabetes,Strip,11,236.41,Insurance,2600.51
1802,2025-04-16,Metformin 500mg,Pain Relief,Bottle,20,184.66,UPI,3693.2
1811,2025-04-16,Atorvastatin 10mg,Allergy,Vial,7,61.74,Insurance,432.18
1859,2025-04-16,Omeprazole 20mg,Thyroid,Vial,9,233.25,Cash,2099.25
1884,2025-04-16,Amlodipine 5mg,Cardiovascular,Vial,8,175.82,Insurance,1406.56
1977,2025-04-16,Atorvastatin 10mg,Diabetes,Strip,20,93.8,UPI,1876.0
98,2025-04-17,Paracetamol 500mg,Vitamins & Supplements,Strip,20,176.02,Cash,3520.4
152,2025-04-17,Amlodipine 5mg,Thyroid,Vial,2,22.16,Insurance,44.32
299,2025-04-17,Omeprazole 20mg,Cardiovascular,Vial,17,146.53,UPI,2491.01
342,2025-04-17,Amoxicillin 500mg,Allergy,Vial,22,68.39,Cash,1504.58
349,2025-04-17,Vitamin D3 1000IU,Thyroid,Vial,21,94.72,Insurance,1989.12
360,2025-04-17,Omeprazole 20mg,Pain Relief,Bottle,4,223.41,Cash,893.64
378,2025-04-17,Amoxicillin 500mg,Antibiotics,Strip,7,118.85,UPI,831.95
397,2025-04-17,Amlodipine 5mg,Allergy,Tab,8,230.06,Cash,1840.48
405,2025-04-17,Amlodipine 5mg,Cardiovascular,Strip,14,146.55,Insurance,2051.7
431,2025-04-17,Ibuprofen 400mg,Thyroid,Capsule,19,44.36,Cash,842.84
489,2025-04-17,Cetirizine 10mg,Pain Relief,Tab,8,215.94,Card,1727.52
586,2025-04-17,Paracetamol 500mg,Pain Relief,Capsule,2,49.55,Card,99.1
620,2025-04-17,Paracetamol 500mg,Diabetes,Strip,16,134.54,Card,2152.64
715,2025-04-17,Pantoprazole 40mg,Pain Relief,Tab,7,28.69,Insurance,200.83
737,2025-04-17,Amoxicillin 500mg,Thyroid,Tab,20,168.74,UPI,3374.8
812,2025-04-17,Atorvastatin 10mg,Vitamins & Supplements,Tab,11,204.82,Cash,2253.02
926,2025-04-17,Vitamin D3 1000IU,Antibiotics,Capsule,4,233.0,Card,932.0
969,2025-04-17,Ibuprofen 400mg,Thyroid,Tab,12,150.4,Cash,1804.8
1024,2025-04-17,Vitamin D3 1000IU,Cardiovascular,Bottle,13,160.45,Cash,2085.85
1078,2025-04-17,Cetirizine 10mg,Antibiotics,Capsule,3,23.27,Cash,69.81
1136,2025-04-17,Atorvastatin 10mg,Allergy,Tab,18,133.35,Insurance,2400.3
1232,2025-04-17,Levothyroxine 50mcg,Diabetes,Bottle,5,214.79,Card,1073.95
1476,2025-04-17,Amoxicillin 500mg,Gastrointestinal,Strip,18,227.87,Insurance,4101.66
1664,2025-04-17,Vitamin D3 1000IU,Antibiotics,Bottle,22,190.11,Insurance,4182.42
1673,2025-04-17,Azithromycin 500mg,Vitamins & Supplements,Vial,21,220.49,Insurance,4630.29
1902,2025-04-17,Amoxicillin 500mg,Diabetes,Vial,2,226.85,UPI,453.7
1998,2025-04-17,Amlodipine 5mg,Gastrointestinal,Bottle,23,139.03,UPI,3197.69
36,2025-04-18,Pantoprazole 40mg,Thyroid,Bottle,21,214.53,Insurance,4505.13
186,2025-04-18,Ibuprofen 400mg,Cardiovascular,Strip,11,172.91,Cash,1902.01
252,2025-04-18,Atorvastatin 10mg,Antibiotics,Capsule,4,28.42,Cash,113.68
253,2025-04-18,Cetirizine 10mg,Thyroid,Tab,18,173.11,Cash,3115.98
260,2025-04-18,Metformin 500mg,Thyroid,Capsule,4,138.26,Insurance,553.04
262,2025-04-18,Atorvastatin 10mg,Thyroid,Bottle,3,198.18,Insurance,594.54
266,2025-04-18,Omeprazole 20mg,Cardiovascular,Tab,11,31.71,UPI,348.81
346,2025-04-18,Metformin 500mg,Thyroid,Capsule,23,77.78,Cash,1788.94
371,2025-04-18,Metformin 500mg,Cardiovascular,Tab,2,17.59,UPI,35.18
435,2025-04-18,Metformin 500mg,Allergy,Strip,3,74.85,Cash,224.55
450,2025-04-18,Amoxicillin 500mg,Allergy,Bottle,2,38.44,UPI,76.88
529,2025-04-18,Azithromycin 500mg,Diabetes,Tab,1,169.95,Insurance,169.95
611,2025-04-18,Cetirizine 10mg,Allergy,Capsule,18,150.61,Cash,2710.98
651,2025-04-18,Omeprazole 20mg,Thyroid,Vial,3,54.19,Card,162.57
713,2025-04-18,Atorvastatin 10mg,Vitamins & Supplements,Capsule,11,67.04,Insurance,737.44
718,2025-04-18,Amlodipine 5mg,Allergy,Strip,6,149.21,Cash,895.26
726,2025-04-18,Levothyroxine 50mcg,Pain Relief,Bottle,7,138.18,Insurance,967.26
735,2025-04-18,Pantoprazole 40mg,Pain Relief,Vial,2,90.23,Card,180.46
743,2025-04-18,Amoxicillin 500mg,Antibiotics,Bottle,20,59.93,Insurance,1198.6
852,2025-04-18,Amlodipine 5mg,Antibiotics,Strip,12,31.75,UPI,381.0
880,2025-04-18,Paracetamol 500mg,Vitamins & Supplements,Vial,6,198.19,Insurance,1189.14
953,2025-04-18,Metformin 500mg,Antibiotics,Tab,20,16.27,Insurance,325.4
961,2025-04-18,Amoxicillin 500mg,Allergy,Tab,9,157.81,Insurance,1420.29
998,2025-04-18,Omeprazole 20mg,Vitamins & Supplements,Vial,11,180.91,UPI,1990.01
1121,2025-04-18,Amoxicillin 500mg,Antibiotics,Strip,18,185.49,UPI,3338.82
1142,2025-04-18,Atorvastatin 10mg,Allergy,Capsule,23,79.92,Card,1838.16
1208,2025-04-18,Metformin 500mg,Thyroid,Capsule,4,187.29,Cash,749.16
1259,2025-04-18,Vitamin D3 1000IU,Diabetes,Tab,17,59.53,Cash,1012.01
1282,2025-04-18,Vitamin D3 1000IU,Antibiotics,Vial,6,98.61,Cash,591.66
1322,2025-04-18,Omeprazole 20mg,Vitamins & Supplements,Bottle,19,145.55,UPI,2765.45
1483,2025-04-18,Metformin 500mg,Cardiovascular,Strip,13,174.86,UPI,2273.18
1551,2025-04-18,Amlodipine 5mg,Pain Relief,Strip,2,187.12,UPI,374.24
1559,2025-04-18,Metformin 500mg,Pain Relief,Tab,16,40.4,Card,646.4
1564,2025-04-18,Levothyroxine 50mcg,Cardiovascular,Capsule,3,88.82,Card,266.46
1570,2025-04-18,Metformin 500mg,Vitamins & Supplements,Tab,21,186.12,UPI,3908.52
1584,2025-04-18,Paracetamol 500mg,Cardiovascular,Tab,3,227.53,Cash,682.59
1600,2025-04-18,Vitamin D3 1000IU,Antibiotics,Strip,7,152.82,Card,1069.74
1794,2025-04-18,Amlodipine 5mg,Allergy,Vial,16,181.04,Cash,2896.64
1853,2025-04-18,Metformin 500mg,Allergy,Vial,22,186.93,Insurance,4112.46
1858,2025-04-18,Levothyroxine 50mcg,Gastrointestinal,Capsule,2,185.75,Cash,371.5
1938,2025-04-18,Amoxicillin 500mg,Diabetes,Tab,19,63.83,UPI,1212.77
1969,2025-04-18,Omeprazole 20mg,Allergy,Capsule,24,41.08,UPI,985.92
1987,2025-04-18,Atorvastatin 10mg,Diabetes,Bottle,23,219.92,Cash,5058.16
62,2025-04-19,Azithromycin 500mg,Gastrointestinal,Capsule,24,94.04,UPI,2256.96
80,2025-04-19,Azithromycin 500mg,Allergy,Tab,10,182.71,Card,1827.1
332,2025-04-19,Omeprazole 20mg,Thyroid,Bottle,18,81.63,Insurance,1469.34
473,2025-04-19,Pantoprazole 40mg,Cardiovascular,Tab,9,234.76,Cash,2112.84
496,2025-04-19,Atorvastatin 10mg,Allergy,Bottle,24,187.84,Insurance,4508.16
559,2025-04-19,Pantoprazole 40mg,Gastrointestinal,Tab,7,205.86,Insurance,1441.02
658,2025-04-19,Levothyroxine 50mcg,Diabetes,Strip,14,225.13,Insurance,3151.82
681,2025-04-19,Amoxicillin 500mg,Thyroid,Vial,24,133.86,Card,3212.64
698,2025-04-19,Vitamin D3 1000IU,Antibiotics,Capsule,13,109.93,Card,1429.09
802,2025-04-19,Cetirizine 10mg,Cardiovascular,Vial,1,132.4,Insurance,132.4
838,2025-04-19,Atorvastatin 10mg,Thyroid,Bottle,22,77.3,Card,1700.6
911,2025-04-19,Cetirizine 10mg,Pain Relief,Capsule,14,43.97,UPI,615.58
941,2025-04-19,Azithromycin 500mg,Gastrointestinal,Strip,21,83.84,Insurance,1760.64
1013,2025-04-19,Amlodipine 5mg,Pain Relief,Capsule,5,85.11,Insurance,425.55
1039,2025-04-19,Amoxicillin 500mg,Vitamins & Supplements,Capsule,11,85.83,Cash,944.13
1102,2025-04-19,Ibuprofen 400mg,Pain Relief,Tab,17,24.43,Card,415.31
1297,2025-04-19,Ibuprofen 400mg,Pain Relief,Tab,22,184.5,Cash,4059.0
1326,2025-04-19,Vitamin D3 1000IU,Gastrointestinal,Strip,3,54.81,Card,164.43
1557,2025-04-19,Atorvastatin 10mg,Gastrointestinal,Vial,21,126.11,Insurance,2648.31
1596,2025-04-19,Cetirizine 10mg,Allergy,Bottle,15,221.78,Cash,3326.7
1601,2025-04-19,Azithromycin 500mg,Antibiotics,Strip,14,76.39,Card,1069.46
1624,2025-04-19,Amoxicillin 500mg,Vitamins & Supplements,Tab,19,128.46,UPI,2440.74
1715,2025-04-19,Azithromycin 500mg,Gastrointestinal,Capsule,12,145.46,Card,1745.52
1839,2025-04-19,Amlodipine 5mg,Antibiotics,Capsule,14,175.64,Insurance,2458.96
1904,2025-04-19,Paracetamol 500mg,Thyroid,Bottle,22,90.17,Cash,1983.74
1993,2025-04-19,Atorvastatin 10mg,Diabetes,Strip,9,194.2,Card,1747.8
45,2025-04-20,Azithromycin 500mg,Diabetes,Tab,1,137.84,Cash,137.84
52,2025-04-20,Ibuprofen 400mg,Antibiotics,Capsule,10,59.54,Insurance,595.4
133,2025-04-20,Metformin 500mg,Antibiotics,Bottle,21,106.34,Cash,2233.14
183,2025-04-20,Atorvastatin 10mg,Allergy,Tab,6,136.97,UPI,821.82
203,2025-04-20,Azithromycin 500mg,Pain Relief,Tab,21,173.97,Card,3653.37
240,2025-04-20,Levothyroxine 50mcg,Cardiovascular,Capsule,10,144.41,Cash,1444.1
408,2025-04-20,Ibuprofen 400mg,Antibiotics,Strip,11,77.11,UPI,848.21
417,2025-04-20,Vitamin D3 1000IU,Pain Relief,Strip,16,88.49,Insurance,1415.84
513,2025-04-20,Cetirizine 10mg,Vitamins & Supplements,Strip,17,92.22,Cash,1567.74
522,2025-04-20,Vitamin D3 1000IU,Gastrointestinal,Bottle,13,140.88,Cash,1831.44
602,2025-04-20,Azithromycin 500mg,Diabetes,Bottle,13,234.27,UPI,3045.51
663,2025-04-20,Vitamin D3 1000IU,Gastrointestinal,Strip,8,179.61,Card,1436.88
680,2025-04-20,Amoxicillin 500mg,Gastrointestinal,Vial,12,153.84,Card,1846.08
692,2025-04-20,Amlodipine 5mg,Vitamins & Supplements,Capsule,24,124.92,UPI,2998.08
933,2025-04-20,Omeprazole 20mg,Pain Relief,Capsule,23,166.05,Cash,3819.15
993,2025-04-20,Vitamin D3 1000IU,Gastrointestinal,Tab,11,246.45,UPI,2710.95
1033,2025-04-20,Cetirizine 10mg,Diabetes,Tab,19,146.6,UPI,2785.4
1045,2025-04-20,Pantoprazole 40mg,Gastrointestinal,Capsule,4,135.59,UPI,542.36
1057,2025-04-20,Paracetamol 500mg,Pain Relief,Capsule,21,60.35,Insurance,1267.35
1080,2025-04-20,Paracetamol 500mg,Vitamins & Supplements,Tab,15,197.2,Cash,2958.0
1104,2025-04-20,Ibuprofen 400mg,Pain Relief,Tab,13,146.0,Card,1898.0
1161,2025-04-20,Cetirizine 10mg,Vitamins & Supplements,Capsule,3,169.58,Cash,508.74
1175,2025-04-20,Cetirizine 10mg,Gastrointestinal,Bottle,2,23.61,Card,47.22
1243,2025-04-20,Atorvastatin 10mg,Allergy,Tab,9,229.89,Card,2069.01
1263,2025-04-20,Omeprazole 20mg,Pain Relief,Vial,13,96.61,Insurance,1255.93
1270,2025-04-20,Amlodipine 5mg,Diabetes,Strip,18,24.62,Cash,443.16
1368,2025-04-20,Ibuprofen 400mg,Cardiovascular,Strip,11,123.73,UPI,1361.03
1384,2025-04-20,Cetirizine 10mg,Pain Relief,Bottle,21,103.69,Card,2177.49
1386,2025-04-20,Atorvastatin 10mg,Allergy,Bottle,22,25.91,UPI,570.02
1391,2025-04-20,Ibuprofen 400mg,Vitamins & Supplements,Capsule,21,206.61,Insurance,4338.81
1442,2025-04-20,Azithromycin 500mg,Thyroid,Strip,20,172.58,Card,3451.6
1443,2025-04-20,Cetirizine 10mg,Allergy,Tab,18,89.81,UPI,1616.58
1489,2025-04-20,Atorvastatin 10mg,Diabetes,Vial,15,42.82,Insurance,642.3
1510,2025-04-20,Amlodipine 5mg,Gastrointestinal,Capsule,7,197.47,Card,1382.29
1541,2025-04-20,Amlodipine 5mg,Thyroid,Vial,18,198.7,Insurance,3576.6
1577,2025-04-20,Omeprazole 20mg,Vitamins & Supplements,Strip,6,249.58,UPI,1497.48
1594,2025-04-20,Metformin 500mg,Thyroid,Strip,2,209.22,Cash,418.44
1604,2025-04-20,Pantoprazole 40mg,Pain Relief,Tab,17,45.2,Insurance,768.4
1641,2025-04-20,Amoxicillin 500mg,Gastrointestinal,Capsule,18,96.16,Cash,1730.88
1716,2025-04-20,Ibuprofen 400mg,Thyroid,Tab,13,186.65,Cash,2426.45
1783,2025-04-20,Amlodipine 5mg,Pain Relief,Bottle,8,144.52,UPI,1156.16
1786,2025-04-20,Atorvastatin 10mg,Vitamins & Supplements,Tab,14,86.78,UPI,1214.92
1843,2025-04-20,Paracetamol 500mg,Pain Relief,Tab,19,110.47,Card,2098.93
1901,2025-04-20,Amoxicillin 500mg,Vitamins & Supplements,Strip,24,126.86,Insurance,3044.64
2,2025-04-21,Paracetamol 500mg,Allergy,Bottle,4,142.28,Insurance,569.12
48,2025-04-21,Pantoprazole 40mg,Thyroid,Vial,22,85.32,Insurance,1877.04
187,2025-04-21,Vitamin D3 1000IU,Cardiovascular,Bottle,12,71.56,Insurance,858.72
229,2025-04-21,Pantoprazole 40mg,Thyroid,Bottle,10,98.72,Card,987.2
251,2025-04-21,Ibuprofen 400mg,Antibiotics,Capsule,22,157.28,Insurance,3460.16
255,2025-04-21,Atorvastatin 10mg,Gastrointestinal,Strip,8,170.75,Card,1366.0
294,2025-04-21,Azithromycin 500mg,Allergy,Capsule,17,152.61,Card,2594.37
320,2025-04-21,Pantoprazole 40mg,Gastrointestinal,Strip,15,220.8,Card,3312.0
344,2025-04-21,Vitamin D3 1000IU,Cardiovascular,Vial,20,215.05,Cash,4301.0
369,2025-04-21,Vitamin D3 1000IU,Pain Relief,Strip,4,126.41,Insurance,505.64
457,2025-04-21,Atorvastatin 10mg,Diabetes,Capsule,19,234.9,UPI,4463.1
530,2025-04-21,Amoxicillin 500mg,Vitamins & Supplements,Strip,10,135.01,Cash,1350.1
550,2025-04-21,Metformin 500mg,Allergy,Bottle,9,31.38,UPI,282.42
556,2025-04-21,Paracetamol 500mg,Diabetes,Capsule,5,173.0,UPI,865.0
614,2025-04-21,Pantoprazole 40mg,Vitamins & Supplements,Tab,22,83.74,UPI,1842.28
634,2025-04-21,Cetirizine 10mg,Allergy,Strip,5,225.63,Insurance,1128.15
754,2025-04-21,Cetirizine 10mg,Diabetes,Bottle,5,200.1,Insurance,1000.5
764,2025-04-21,Ibuprofen 400mg,Diabetes,Vial,16,34.37,Card,549.92
816,2025-04-21,Omeprazole 20mg,Vitamins & Supplements,Bottle,3,168.36,Cash,505.08
1047,2025-04-21,Pantoprazole 40mg,Antibiotics,Bottle,4,93.19,Insurance,372.76
1144,2025-04-21,Levothyroxine 50mcg,Cardiovascular,Strip,1,67.93,UPI,67.93
1215,2025-04-21,Amlodipine 5mg,Diabetes,Bottle,4,67.59,Card,270.36
1394,2025-04-21,Amlodipine 5mg,Allergy,Vial,10,147.78,Card,1477.8
1399,2025-04-21,Omeprazole 20mg,Thyroid,Bottle,13,18.42,UPI,239.46
1428,2025-04-21,Azithromycin 500mg,Pain Relief,Strip,2,174.54,UPI,349.08
1519,2025-04-21,Amlodipine 5mg,Antibiotics,Capsule,14,112.76,Cash,1578.64
1525,2025-04-21,Omeprazole 20mg,Antibiotics,Vial,23,186.99,Insurance,4300.77
1546,2025-04-21,Cetirizine 10mg,Cardiovascular,Tab,19,83.69,Card,1590.11
1657,2025-04-21,Ibuprofen 400mg,Diabetes,Bottle,8,78.92,Insurance,631.36
1701,2025-04-21,Cetirizine 10mg,Gastrointestinal,Bottle,18,116.86,Cash,2103.48
1815,2025-04-21,Levothyroxine 50mcg,Antibiotics,Vial,19,245.86,Card,4671.34
1911,2025-04-21,Vitamin D3 1000IU,Antibiotics,Tab,17,131.27,UPI,2231.59
1967,2025-04-21,Azithromycin 500mg,Antibiotics,Capsule,4,146.28,Insurance,585.12
15,2025-04-22,Amlodipine 5mg,Vitamins & Supplements,Vial,12,183.75,UPI,2205.0
21,2025-04-22,Vitamin D3 1000IU,Thyroid,Strip,4,177.19,UPI,708.76
66,2025-04-22,Levothyroxine 50mcg,Gastrointestinal,Bottle,6,106.0,Cash,636.0
111,2025-04-22,Amlodipine 5mg,Gastrointestinal,Bottle,20,120.53,Insurance,2410.6
210,2025-04-22,Omeprazole 20mg,Vitamins & Supplements,Tab,9,144.19,UPI,1297.71
278,2025-04-22,Amlodipine 5mg,Pain Relief,Vial,16,110.66,Insurance,1770.56
442,2025-04-22,Omeprazole 20mg,Pain Relief,Tab,13,100.83,Cash,1310.79
452,2025-04-22,Omeprazole 20mg,Cardiovascular,Strip,24,171.63,Cash,4119.12
540,2025-04-22,Metformin 500mg,Antibiotics,Vial,18,174.93,Card,3148.74
573,2025-04-22,Vitamin D3 1000IU,Antibiotics,Bottle,24,27.56,Cash,661.44
577,2025-04-22,Cetirizine 10mg,Diabetes,Bottle,10,104.94,Cash,1049.4
590,2025-04-22,Cetirizine 10mg,Pain Relief,Tab,17,72.09,Insurance,1225.53
697,2025-04-22,Vitamin D3 1000IU,Pain Relief,Tab,16,145.64,Cash,2330.24
759,2025-04-22,Pantoprazole 40mg,Diabetes,Bottle,16,41.62,UPI,665.92
768,2025-04-22,Ibuprofen 400mg,Allergy,Tab,2,55.5,Insurance,111.0
774,2025-04-22,Levothyroxine 50mcg,Thyroid,Capsule,23,16.19,UPI,372.37
857,2025-04-22,Vitamin D3 1000IU,Antibiotics,Tab,1,38.77,Card,38.77
885,2025-04-22,Pantoprazole 40mg,Pain Relief,Vial,21,28.16,Card,591.36
902,2025-04-22,Amoxicillin 500mg,Antibiotics,Capsule,22,111.07,UPI,2443.54
922,2025-04-22,Amoxicillin 500mg,Vitamins & Supplements,Tab,5,222.04,Insurance,1110.2
979,2025-04-22,Metformin 500mg,Antibiotics,Vial,8,48.52,Cash,388.16
982,2025-04-22,Cetirizine 10mg,Gastrointestinal,Vial,19,97.2,UPI,1846.8
1073,2025-04-22,Paracetamol 500mg,Thyroid,Strip,20,207.13,Cash,4142.6
1226,2025-04-22,Levothyroxine 50mcg,Thyroid,Vial,15,67.19,Insurance,1007.85
1328,2025-04-22,Levothyroxine 50mcg,Diabetes,Capsule,24,183.96,Cash,4415.04
1381,2025-04-22,Amlodipine 5mg,Gastrointestinal,Bottle,14,46.37,UPI,649.18
1516,2025-04-22,Azithromycin 500mg,Antibiotics,Tab,18,117.4,Insurance,2113.2
1521,2025-04-22,Paracetamol 500mg,Vitamins & Supplements,Capsule,17,37.05,Card,629.85
1548,2025-04-22,Amlodipine 5mg,Diabetes,Tab,3,35.58,Cash,106.74
1698,2025-04-22,Amlodipine 5mg,Cardiovascular,Vial,3,92.03,Cash,276.09
1754,2025-04-22,Amlodipine 5mg,Allergy,Vial,2,92.79,Insurance,185.58
1768,2025-04-22,Cetirizine 10mg,Pain Relief,Vial,13,22.6,Card,293.8
1784,2025-04-22,Metformin 500mg,Thyroid,Bottle,7,181.54,Insurance,1270.78
1825,2025-04-22,Amoxicillin 500mg,Cardiovascular,Tab,14,138.03,Card,1932.42
1898,2025-04-22,Paracetamol 500mg,Antibiotics,Capsule,3,92.0,Insurance,276.0
1971,2025-04-22,Atorvastatin 10mg,Pain Relief,Vial,13,115.74,Insurance,1504.62
2000,2025-04-22,Paracetamol 500mg,Thyroid,Capsule,24,213.18,UPI,5116.32
85,2025-04-23,Amlodipine 5mg,Diabetes,Strip,20,249.87,Card,4997.4
88,2025-04-23,Amlodipine 5mg,Gastrointestinal,Strip,7,82.72,Insurance,579.04
246,2025-04-23,Amlodipine 5mg,Gastrointestinal,Vial,19,207.37,Cash,3940.03
270,2025-04-23,Omeprazole 20mg,Thyroid,Strip,9,207.18,Insurance,1864.62
